lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.1213327,-75.3471993,AIRY ST & MARCH ALY;  NORRISTOWN; Station 308A; 2017-12-22 @ 10:33:02;,19401.0,EMS: ABDOMINAL PAINS,2017-12-22 10:33:02,NORRISTOWN,AIRY ST & MARCH ALY,1
40.0104612,-75.2961465,WOODSIDE RD & W LANCASTER AVE; LOWER MERION; 2016-01-12 @ 01:11:17;,19003.0,Traffic: VEHICLE ACCIDENT -,2016-01-12 01:11:17,LOWER MERION,WOODSIDE RD & W LANCASTER AVE,1
40.1786998,-75.2051086,NORRISTOWN RD & TENNIS AVE;  LOWER GWYNEDD; Station 351; 2019-12-17 @ 14:03:53;,19002.0,EMS: SYNCOPAL EPISODE,2019-12-17 14:03:53,LOWER GWYNEDD,NORRISTOWN RD & TENNIS AVE,1
40.1281987,-75.3173092,CENTRAL ST & RAHWAY AVE;  EAST NORRITON; Station 308; 2018-07-12 @ 13:11:03;,19401.0,EMS: FALL VICTIM,2018-07-12 13:11:03,EAST NORRITON,CENTRAL ST & RAHWAY AVE,1
40.2364778,-75.6525048,DORCHESTER LN & S HANOVER ST;  CHESTER COUNTY; Station 3A84; 2018-03-21 @ 19:10:17;,19465.0,EMS: SYNCOPAL EPISODE,2018-03-21 19:10:17,CHESTER COUNTY,DORCHESTER LN & S HANOVER ST,1
40.1022274,-75.3915443,VALLEY FORGE RD & GENERAL STEUBEN RD;  UPPER MERION; Station 356; 2019-05-11 @ 18:39:18;,19406.0,EMS: CHOKING,2019-05-11 18:39:18,UPPER MERION,VALLEY FORGE RD & GENERAL STEUBEN RD,1
40.2391632,-75.3045683,VALLEY FORGE RD & BOYD AVE;  UPPER GWYNEDD; Station 345B; 2016-04-06 @ 05:32:49;,19446.0,EMS: CARDIAC EMERGENCY,2016-04-06 05:32:49,UPPER GWYNEDD,VALLEY FORGE RD & BOYD AVE,1
40.0078439,-75.2581986,LANTWYN LN & IONA AVE;  NARBERTH; Station 313; 2017-09-07 @ 19:17:29;,19072.0,EMS: FALL VICTIM,2017-09-07 19:17:29,NARBERTH,LANTWYN LN & IONA AVE,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & WEADLEY RD OVERPASS; UPPER MERION; 2017-09-03 @ 14:57:44;,,Traffic: VEHICLE ACCIDENT -,2017-09-03 14:57:44,UPPER MERION,SCHUYLKILL EXPY & WEADLEY RD OVERPASS,1
40.0776171,-75.4049591,COUNTY LINE RD & DEVON PARK DR;  UPPER MERION; Station 317; 2018-02-19 @ 09:20:38;,19087.0,EMS: RESPIRATORY EMERGENCY,2018-02-19 09:20:38,UPPER MERION,COUNTY LINE RD & DEVON PARK DR,1
40.1192546,-75.2362381,RT309 EXPY & PENNSYLVANIA AVE UNDERPASS; WHITEMARSH; 2019-02-13 @ 07:58:36;,,Traffic: VEHICLE ACCIDENT -,2019-02-13 07:58:36,WHITEMARSH,RT309 EXPY & PENNSYLVANIA AVE UNDERPASS,1
40.1633946,-75.1913277,MEETINGHOUSE RD;  UPPER DUBLIN; Station 351; 2017-03-16 @ 17:18:30;,19002.0,EMS: NAUSEA/VOMITING,2017-03-16 17:18:30,UPPER DUBLIN,MEETINGHOUSE RD,1
40.1759563,-75.4359812,RIDGE PIKE & LEVEL RD; LOWER PROVIDENCE; 2017-03-04 @ 18:37:08;,19426.0,Traffic: VEHICLE ACCIDENT -,2017-03-04 18:37:08,LOWER PROVIDENCE,RIDGE PIKE & LEVEL RD,1
40.1004231,-75.2070644,RT309 EXPY & RAMP RT73 TO RT309 SB; SPRINGFIELD; 2018-03-11 @ 22:57:49;,,Traffic: VEHICLE ACCIDENT -,2018-03-11 22:57:49,SPRINGFIELD,RT309 EXPY & RAMP RT73 TO RT309 SB,1
40.2157491,-75.5454891,N LEWIS RD & LINFIELD TRAPPE RD; LIMERICK; 2016-12-15 @ 18:47:43;,19468.0,Traffic: VEHICLE ACCIDENT -,2016-12-15 18:47:43,LIMERICK,N LEWIS RD & LINFIELD TRAPPE RD,1
40.226988,-75.1644661,PARK RD & W COUNTY LINE RD;  HORSHAM; Station 352; 2016-03-31 @ 18:54:46;,18976.0,EMS: FALL VICTIM,2016-03-31 18:54:46,HORSHAM,PARK RD & W COUNTY LINE RD,1
40.1247088,-75.3213642,NATALIE LN & NORMA LN;  NORRISTOWN; Station 308A; 2019-05-20 @ 07:18:53;,19401.0,EMS: RESPIRATORY EMERGENCY,2019-05-20 07:18:53,NORRISTOWN,NATALIE LN & NORMA LN,1
40.0972222,-75.3761952,RT422  & N GULPH RD UNDERPASS; UPPER MERION; 2017-03-08 @ 02:34:49;,,Traffic: VEHICLE ACCIDENT -,2017-03-08 02:34:49,UPPER MERION,RT422  & N GULPH RD UNDERPASS,1
40.0956518,-75.244877,FOX HOUND DR & MARBLE HL; WHITEMARSH; 2016-08-12 @ 14:33:19-Station:STA29;,19444.0,Fire: FIRE ALARM,2016-08-12 14:33:19,WHITEMARSH,FOX HOUND DR & MARBLE HL,1
40.145663,-75.1172016,CENTER AVE & EASTON RD; UPPER MORELAND; 2019-05-24 @ 09:25:48;,19090.0,Traffic: DISABLED VEHICLE -,2019-05-24 09:25:48,UPPER MORELAND,CENTER AVE & EASTON RD,1
40.1268744,-75.324538,ARCH ST & DARTMOUTH DR;  NORRISTOWN; Station 308A; 2017-10-06 @ 11:04:57;,19401.0,EMS: FALL VICTIM,2017-10-06 11:04:57,NORRISTOWN,ARCH ST & DARTMOUTH DR,1
40.0292816,-75.3329099,LANCASTER AVE & GARRETT AVE; DELAWARE COUNTY; 2017-07-08 @ 04:20:00-Station:STA23;,19010.0,Fire: FIRE ALARM,2017-07-08 04:20:00,DELAWARE COUNTY,LANCASTER AVE & GARRETT AVE,1
40.0774952,-75.3620325,SCHUYLKILL EXPY & RAMP I76 WB TO S GULPH RD; UPPER MERION; 2019-11-20 @ 11:09:49;,19406.0,Traffic: VEHICLE FIRE -,2019-11-20 11:09:49,UPPER MERION,SCHUYLKILL EXPY & RAMP I76 WB TO S GULPH RD,1
40.1821003,-75.2177447,NORRISTOWN RD & RADCLIFF LN; LOWER GWYNEDD; 2017-03-28 @ 16:08:37-Station:STA7;,19002.0,Fire: FIRE ALARM,2017-03-28 16:08:37,LOWER GWYNEDD,NORRISTOWN RD & RADCLIFF LN,1
40.1518195,-75.2665979,PENLLYN BLUE BELL PIKE;  WHITPAIN; Station 385; 2017-12-17 @ 22:00:43;,,EMS: VEHICLE ACCIDENT,2017-12-17 22:00:43,WHITPAIN,PENLLYN BLUE BELL PIKE,1
40.0063073,-75.2158261,E CITY AVE & DECKER BLVD; LOWER MERION; 2019-12-31 @ 20:19:41;,19131.0,Traffic: VEHICLE ACCIDENT -,2019-12-31 20:19:41,LOWER MERION,E CITY AVE & DECKER BLVD,1
40.002448,-75.273313,WYNNEWOOD RD & PENN RD;  LOWER MERION; Station 313; 2017-09-04 @ 11:01:12;,19096.0,EMS: FALL VICTIM,2017-09-04 11:01:12,LOWER MERION,WYNNEWOOD RD & PENN RD,1
40.1356492,-75.1939927,VIRGINIA DR & DELAWARE AVE; UPPER DUBLIN; 2020-01-17 @ 09:11:14-Station:STA88;,19034.0,Fire: FIRE INVESTIGATION,2020-01-17 09:11:14,UPPER DUBLIN,VIRGINIA DR & DELAWARE AVE,1
40.0130538,-75.2182306,RIGHTERS FERRY RD & MONUMENT RD; LOWER MERION; 2019-07-14 @ 12:23:35-Station:STA28;,19004.0,Fire: FIRE ALARM,2019-07-14 12:23:35,LOWER MERION,RIGHTERS FERRY RD & MONUMENT RD,1
40.1668468,-75.1762313,EDISON DR & FORT WASHINGTON AVE;  UPPER DUBLIN; Station 351; 2017-03-04 @ 19:01:40;,19002.0,EMS: FALL VICTIM,2017-03-04 19:01:40,UPPER DUBLIN,EDISON DR & FORT WASHINGTON AVE,1
40.1514561,-75.1645128,BANTRY DR & MAYO PL;  UPPER DUBLIN; Station 351; 2016-06-20 @ 05:32:52;,19025.0,EMS: CARDIAC EMERGENCY,2016-06-20 05:32:52,UPPER DUBLIN,BANTRY DR & MAYO PL,1
40.2754068,-75.2449154,COUNTY LINE RD & WALNUT ST; MONTGOMERY; 2020-07-24 @ 21:49:14;,18914.0,Traffic: DISABLED VEHICLE -,2020-07-24 21:49:14,MONTGOMERY,COUNTY LINE RD & WALNUT ST,1
40.2574281,-75.2141491,DOYLESTOWN PIKE & COUNTY LINE RD; MONTGOMERY; 2016-01-23 @ 08:05:31;,,Traffic: DISABLED VEHICLE -,2016-01-23 08:05:31,MONTGOMERY,DOYLESTOWN PIKE & COUNTY LINE RD,1
40.2629833,-75.3193739,FORTY FOOT RD & WELSH RD; HATFIELD TOWNSHIP; 2016-10-27 @ 22:09:26-Station:STA17;,19446.0,Fire: FIRE ALARM,2016-10-27 22:09:26,HATFIELD TOWNSHIP,FORTY FOOT RD & WELSH RD,1
40.1247752,-75.2931878,GERMANTOWN PIKE & HALLOWELL RD;  PLYMOUTH; Station 308; 2016-05-06 @ 08:38:03;,19462.0,EMS: ALTERED MENTAL STATUS,2016-05-06 08:38:03,PLYMOUTH,GERMANTOWN PIKE & HALLOWELL RD,1
40.0767925,-75.358598,S GULPH RD & SHOEMAKER RD; UPPER MERION; 2018-03-02 @ 16:55:20;,19406.0,Traffic: ROAD OBSTRUCTION -,2018-03-02 16:55:20,UPPER MERION,S GULPH RD & SHOEMAKER RD,1
40.0058951,-75.2646908,CONWAY AVE & WINDSOR AVE; NARBERTH; 2016-08-05 @ 20:21:24;,19072.0,Traffic: VEHICLE ACCIDENT -,2016-08-05 20:21:24,NARBERTH,CONWAY AVE & WINDSOR AVE,1
40.084052,-75.29637,FAYETTE ST & E 13TH AVE;  PLYMOUTH; Station 308; 2018-02-04 @ 22:48:36;,19428.0,EMS: SUBJECT IN PAIN,2018-02-04 22:48:36,PLYMOUTH,FAYETTE ST & E 13TH AVE,1
40.1203219,-75.3569373,W MAIN ST & NOBLE ST; NORRISTOWN; 2018-07-22 @ 15:00:35;,19401.0,Traffic: VEHICLE ACCIDENT -,2018-07-22 15:00:35,NORRISTOWN,W MAIN ST & NOBLE ST,1
40.0921689,-75.2143101,BETHLEHEM PIKE & W MONTGOMERY AVE; SPRINGFIELD; 2015-12-28 @ 23:15:50;,19038.0,Traffic: VEHICLE ACCIDENT -,2015-12-28 23:15:50,SPRINGFIELD,BETHLEHEM PIKE & W MONTGOMERY AVE,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2018-02-19 @ 20:28:47;,19403.0,EMS: FALL VICTIM,2018-02-19 20:28:47,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.1142023,-75.3268041,NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2017-02-07 @ 23:27:45;,19401.0,EMS: CARDIAC EMERGENCY,2017-02-07 23:27:45,NORRISTOWN,NEW HOPE ST & CEDAR LN,1
40.1463007,-75.0600812,HUNTINGDON PIKE & CALVIN RD;  LOWER MORELAND; Station 355; 2020-06-29 @ 05:33:18;,19006.0,EMS: CARDIAC EMERGENCY,2020-06-29 05:33:18,LOWER MORELAND,HUNTINGDON PIKE & CALVIN RD,1
40.2415943,-75.4901283,N LIMERICK RD & SCHOOL RD; LIMERICK; 2018-04-02 @ 07:11:39;,19473.0,Traffic: DISABLED VEHICLE -,2018-04-02 07:11:39,LIMERICK,N LIMERICK RD & SCHOOL RD,1
40.1666567,-75.1464961,BUSINESS CENTER DR & DRESHER RD; HORSHAM; 2018-08-21 @ 06:59:19-Station:STA15;,19044.0,Fire: BUILDING FIRE,2018-08-21 06:59:19,HORSHAM,BUSINESS CENTER DR & DRESHER RD,1
40.1317717,-75.0582548,TOMLINSON RD & BUCK RD; BRYN ATHYN; 2019-03-03 @ 20:22:02;,19009.0,Traffic: VEHICLE ACCIDENT -,2019-03-03 20:22:02,BRYN ATHYN,TOMLINSON RD & BUCK RD,1
40.089973,-75.1410849,FERNBROOK AVE & MAPLE AVE;  CHELTENHAM; Station 358A; 2018-06-27 @ 01:26:50;,19095.0,EMS: RESPIRATORY EMERGENCY,2018-06-27 01:26:50,CHELTENHAM,FERNBROOK AVE & MAPLE AVE,1
40.099191,-75.1579655,LISMORE AVE & WAVERLY RD;  CHELTENHAM; Station 358A; 2017-05-18 @ 17:14:46;,19038.0,EMS: SYNCOPAL EPISODE,2017-05-18 17:14:46,CHELTENHAM,LISMORE AVE & WAVERLY RD,1
40.1577684,-75.1526493,DRESHERTOWN RD & ST GEORGES RD; UPPER DUBLIN; 2018-05-13 @ 13:04:18;,19025.0,Traffic: DISABLED VEHICLE -,2018-05-13 13:04:18,UPPER DUBLIN,DRESHERTOWN RD & ST GEORGES RD,1
40.1568468,-75.1019942,PENNSYLVANIA TPKE & WELSH RD OVERPASS; UPPER MORELAND; 2019-07-02 @ 18:05:21;,,Traffic: VEHICLE FIRE -,2019-07-02 18:05:21,UPPER MORELAND,PENNSYLVANIA TPKE & WELSH RD OVERPASS,1
40.1779856,-75.3084504,SKIPPACK PIKE & NORTH WALES RD; WHITPAIN; 2016-05-02 @ 15:11:55;,19422.0,Traffic: VEHICLE ACCIDENT -,2016-05-02 15:11:55,WHITPAIN,SKIPPACK PIKE & NORTH WALES RD,1
40.0254801,-75.3265114,LANCASTER AVE;  LOWER MERION; Station 313; 2016-03-14 @ 14:54:07;,19010.0,EMS: VEHICLE ACCIDENT,2016-03-14 14:54:07,LOWER MERION,LANCASTER AVE,1
40.1023319,-75.2743467,MONT MEET  ; PLYMOUTH; 2018-05-18 @ 10:42:45;,,Traffic: DISABLED VEHICLE -,2018-05-18 10:42:45,PLYMOUTH,MONT MEET,1
40.0923493,-75.3704506,DEKALB PIKE & KINGS CIR; UPPER MERION; 2018-08-24 @ 17:01:43;,19406.0,Traffic: VEHICLE ACCIDENT -,2018-08-24 17:01:43,UPPER MERION,DEKALB PIKE & KINGS CIR,1
40.2719033,-75.2869736,ORVILLA RD & COWPATH RD; HATFIELD TOWNSHIP; 2018-07-02 @ 09:38:53;,19440.0,Traffic: VEHICLE ACCIDENT -,2018-07-02 09:38:53,HATFIELD TOWNSHIP,ORVILLA RD & COWPATH RD,1
40.2445036,-75.2808201,5TH ST & N BROAD ST;  LANSDALE; Station 345; 2017-07-01 @ 21:20:45;,19446.0,EMS: CARDIAC ARREST,2017-07-01 21:20:45,LANSDALE,5TH ST & N BROAD ST,1
40.1685378,-75.4982005,BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; Station 325; 2019-06-18 @ 00:39:38;,19468.0,EMS: FRACTURE,2019-06-18 00:39:38,UPPER PROVIDENCE,BLACK ROCK RD & S TRAPPE RD,1
40.1697808,-75.119561,WARREN RD & MOREBORO RD;  HATBORO; Station 384; 2016-08-09 @ 18:08:50;,19040.0,EMS: NAUSEA/VOMITING,2016-08-09 18:08:50,HATBORO,WARREN RD & MOREBORO RD,1
40.083354,-75.1592111,GREENWOOD AVE & OLD FARM RD; CHELTENHAM; 2018-08-29 @ 17:26:22;,19095.0,Traffic: VEHICLE ACCIDENT -,2018-08-29 17:26:22,CHELTENHAM,GREENWOOD AVE & OLD FARM RD,1
40.1141009,-75.1837148,REDFORD RD & DALE RD;  SPRINGFIELD; Station 311; 2017-04-24 @ 06:01:04;,19075.0,EMS: RESPIRATORY EMERGENCY,2017-04-24 06:01:04,SPRINGFIELD,REDFORD RD & DALE RD,1
40.253638,-75.6819588,GROSSTOWN RD; WEST POTTSGROVE; 2017-01-26 @ 17:30:51-Station:STA57;,19464.0,Fire: VEHICLE ACCIDENT,2017-01-26 17:30:51,WEST POTTSGROVE,GROSSTOWN RD,1
40.1537535,-75.1216041,EASTON RD & LAWNTON RD; UPPER MORELAND; 2018-09-13 @ 04:48:11-Station:STA10;,19090.0,Fire: FIRE ALARM,2018-09-13 04:48:11,UPPER MORELAND,EASTON RD & LAWNTON RD,1
40.1254858,-75.2838354,NE EXTENSION PENNSYLVANIA TPKE SB & BLUEROUTE SB; PLYMOUTH; 2020-05-26 @ 13:50:44;,,Traffic: ROAD OBSTRUCTION -,2020-05-26 13:50:44,PLYMOUTH,NE EXTENSION PENNSYLVANIA TPKE SB & BLUEROUTE SB,1
40.1036125,-75.1255003,YORK RD & RODMAN AVE; JENKINTOWN; 2019-09-07 @ 20:58:53;,19046.0,Traffic: VEHICLE ACCIDENT -,2019-09-07 20:58:53,JENKINTOWN,YORK RD & RODMAN AVE,1
40.245054,-75.3405363,SUMNEYTOWN PIKE & FRANKLIN ST; TOWAMENCIN; 2016-10-06 @ 08:13:49;,19438.0,Traffic: VEHICLE ACCIDENT -,2016-10-06 08:13:49,TOWAMENCIN,SUMNEYTOWN PIKE & FRANKLIN ST,1
40.1614701,-75.1301588,MARYLAND RD & COMMERCE AVE;  UPPER MORELAND; Station 384; 2017-07-28 @ 11:01:53;,19090.0,EMS: CARDIAC EMERGENCY,2017-07-28 11:01:53,UPPER MORELAND,MARYLAND RD & COMMERCE AVE,1
40.1273963,-75.2585732,PEMBERTON RD & STENTON AVE;  WHITPAIN; Station 385; 2019-05-27 @ 11:29:22;,19462.0,EMS: GENERAL WEAKNESS,2019-05-27 11:29:22,WHITPAIN,PEMBERTON RD & STENTON AVE,1
40.2313745,-75.2797803,CHURCH RD & E HANCOCK ST;  LANSDALE; Station 345; 2017-08-31 @ 23:51:55;,19446.0,EMS: UNKNOWN MEDICAL EMERGENCY,2017-08-31 23:51:55,LANSDALE,CHURCH RD & E HANCOCK ST,1
40.2083076,-75.2283594,WELSH RD & EVANS RD; MONTGOMERY; 2018-09-09 @ 18:39:49;,19002.0,Traffic: VEHICLE ACCIDENT -,2018-09-09 18:39:49,MONTGOMERY,WELSH RD & EVANS RD,1
40.1370469,-75.3171588,DEKALB PIKE & COLONIAL DR;  EAST NORRITON; Station 308; 2016-08-13 @ 19:01:38;,19401.0,EMS: ALLERGIC REACTION,2016-08-13 19:01:38,EAST NORRITON,DEKALB PIKE & COLONIAL DR,1
40.2321348,-75.5255249,W RIDGE PIKE;  LIMERICK; Station 324A; 2019-11-29 @ 15:56:16;,19468.0,EMS: VEHICLE ACCIDENT,2019-11-29 15:56:16,LIMERICK,W RIDGE PIKE,1
40.2979017,-75.3212212,HARRINGTON WAY & LINDSAY LN;  FRANCONIA; Station 339; 2018-04-18 @ 09:47:57;,18964.0,EMS: DIZZINESS,2018-04-18 09:47:57,FRANCONIA,HARRINGTON WAY & LINDSAY LN,1
40.2212266,-75.2887369,SUMNEYTOWN PIKE & RR OVERPASS;  UPPER GWYNEDD; Station 345B; 2019-04-29 @ 16:01:13;,,EMS: DIABETIC EMERGENCY,2019-04-29 16:01:13,UPPER GWYNEDD,SUMNEYTOWN PIKE & RR OVERPASS,1
40.2465386,-75.6488196,KING ST & PENN ST;  POTTSTOWN; Station 329; 2020-04-22 @ 18:40:05;,19464.0,EMS: CVA/STROKE,2020-04-22 18:40:05,POTTSTOWN,KING ST & PENN ST,1
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE; EAST NORRITON; 2019-07-18 @ 07:21:05;,19401.0,Traffic: VEHICLE ACCIDENT -,2019-07-18 07:21:05,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE,1
40.1568468,-75.1019942,PENNSYLVANIA TPKE & PIONEER RD UNDERPASS; UPPER MORELAND; 2018-07-22 @ 06:16:59;,,Traffic: VEHICLE ACCIDENT -,2018-07-22 06:16:59,UPPER MORELAND,PENNSYLVANIA TPKE & PIONEER RD UNDERPASS,1
40.2105909,-75.2771806,MAIN ST & SHEARER ST; NORTH WALES; 2016-05-14 @ 22:40:50-Station:STA62;,19454.0,Fire: VEHICLE ACCIDENT,2016-05-14 22:40:50,NORTH WALES,MAIN ST & SHEARER ST,1
40.0780285,-75.3021803,E 6TH AVE & FAYETTE ST; CONSHOHOCKEN; 2018-04-27 @ 21:54:03;,19428.0,Traffic: VEHICLE ACCIDENT -,2018-04-27 21:54:03,CONSHOHOCKEN,E 6TH AVE & FAYETTE ST,1
40.129538,-75.3246363,E JOHNSON HWY & DEKALB PIKE; NORRISTOWN; 2015-12-17 @ 16:29:43;,19401.0,Traffic: DISABLED VEHICLE -,2015-12-17 16:29:43,NORRISTOWN,E JOHNSON HWY & DEKALB PIKE,1
40.1508958,-75.1274376,FITZWATERTOWN RD & BARTRAM RD;  UPPER MORELAND; Station 381; 2020-06-04 @ 16:46:34;,19090.0,EMS: OVERDOSE,2020-06-04 16:46:34,UPPER MORELAND,FITZWATERTOWN RD & BARTRAM RD,1
40.085277,-75.127836,OLD YORK RD & BREYER DR;  CHELTENHAM; Station 358; 2020-01-28 @ 09:56:38;,19027.0,EMS: SYNCOPAL EPISODE,2020-01-28 09:56:38,CHELTENHAM,OLD YORK RD & BREYER DR,1
40.319358,-75.5661742,BIG RD & LAYFIELD RD; NEW HANOVER; 2017-07-07 @ 12:20:52-Station:STA37;,19525.0,Fire: ELECTRICAL FIRE OUTSIDE,2017-07-07 12:20:52,NEW HANOVER,BIG RD & LAYFIELD RD,1
40.1803779,-75.1053513,YORK RD & E MONUMENT AVE; HATBORO; 2019-02-20 @ 20:47:57-Station:STA95;,19040.0,Fire: FIRE ALARM,2019-02-20 20:47:57,HATBORO,YORK RD & E MONUMENT AVE,1
40.1572833,-75.2241057,BELMONT AVE & N RIDGE AVE;  AMBLER; Station 351; 2017-01-18 @ 21:57:09;,19002.0,EMS: RESPIRATORY EMERGENCY,2017-01-18 21:57:09,AMBLER,BELMONT AVE & N RIDGE AVE,1
40.2391632,-75.3045683,VALLEY FORGE RD & BOYD AVE;  UPPER GWYNEDD; Station 345B; 2017-05-28 @ 20:38:17;,19446.0,EMS: HEAD INJURY,2017-05-28 20:38:17,UPPER GWYNEDD,VALLEY FORGE RD & BOYD AVE,1
40.1034519,-75.3379905,FRONT ST & CHERRY ALY;  BRIDGEPORT; Station 317; 2018-07-05 @ 22:58:35;,19405.0,EMS: ASSAULT VICTIM,2018-07-05 22:58:35,BRIDGEPORT,FRONT ST & CHERRY ALY,1
40.2582531,-75.2482301,BETHLEHEM PIKE & TAYLOR RD; MONTGOMERY; 2020-03-21 @ 14:34:37;,19446.0,Traffic: VEHICLE ACCIDENT -,2020-03-21 14:34:37,MONTGOMERY,BETHLEHEM PIKE & TAYLOR RD,1
40.0832698,-75.1937078,SOUTHAMPTON AVE & FLOURTOWN AVE; SPRINGFIELD; 2020-07-11 @ 08:14:18-Station:STA82;,19038.0,Fire: FIRE ALARM,2020-07-11 08:14:18,SPRINGFIELD,SOUTHAMPTON AVE & FLOURTOWN AVE,1
40.1104953,-75.1439025,EASTON RD & TAGUE AVE;  ABINGTON; Station 383; 2016-09-28 @ 08:28:40;,19038.0,EMS: SEIZURES,2016-09-28 08:28:40,ABINGTON,EASTON RD & TAGUE AVE,1
40.1292623,-75.4218226,EGYPT RD;  LOWER PROVIDENCE; Station 322A; 2019-01-07 @ 01:17:15;,19403.0,EMS: UNCONSCIOUS SUBJECT,2019-01-07 01:17:15,LOWER PROVIDENCE,EGYPT RD,1
40.0698321,-75.3162951,RAMP I476 SB TO I76 EB;  WEST CONSHOHOCKEN; Station 313A; 2016-07-26 @ 07:47:22;,,EMS: DIABETIC EMERGENCY,2016-07-26 07:47:22,WEST CONSHOHOCKEN,RAMP I476 SB TO I76 EB,1
40.2253488,-75.3065193,BARRINGTON PL & BRAEBURN TER;  UPPER GWYNEDD; Station 345B; 2016-11-18 @ 03:25:46;,19446.0,EMS: FALL VICTIM,2016-11-18 03:25:46,UPPER GWYNEDD,BARRINGTON PL & BRAEBURN TER,1
40.011946,-75.274522,E MONTGOMERY AVE & PENN RD; LOWER MERION; 2018-07-29 @ 20:10:09;,19096.0,Traffic: VEHICLE ACCIDENT -,2018-07-29 20:10:09,LOWER MERION,E MONTGOMERY AVE & PENN RD,1
40.3145367,-75.3528779,EXTENSION PENNSYLVANIA TPKE & KULP RD ACCESS GATE;  FRANCONIA; Station 344; 2016-07-02 @ 09:56:48;,,EMS: VEHICLE ACCIDENT,2016-07-02 09:56:48,FRANCONIA,EXTENSION PENNSYLVANIA TPKE & KULP RD ACCESS GATE,1
40.2468301,-75.3249641,SUSAN DR & KEELER RD; TOWAMENCIN; 2018-11-12 @ 00:08:42-Station:STA76;,19446.0,Fire: ELECTRICAL FIRE OUTSIDE,2018-11-12 00:08:42,TOWAMENCIN,SUSAN DR & KEELER RD,1
40.1049161,-75.1249119,OLD YORK RD & BAEDER RD; ABINGTON; 2018-03-12 @ 15:48:30;,19046.0,Traffic: DISABLED VEHICLE -,2018-03-12 15:48:30,ABINGTON,OLD YORK RD & BAEDER RD,1
40.1217364,-75.3593847,HAMILTON ST & W MAIN ST; NORRISTOWN; 2020-02-13 @ 10:23:10;,19401.0,Traffic: VEHICLE ACCIDENT -,2020-02-13 10:23:10,NORRISTOWN,HAMILTON ST & W MAIN ST,1
40.2170557,-75.1940879,HORSHAM RD & CEDAR HILL RD; HORSHAM; 2018-11-18 @ 06:15:13;,19002.0,Traffic: VEHICLE ACCIDENT -,2018-11-18 06:15:13,HORSHAM,HORSHAM RD & CEDAR HILL RD,1
40.073729,-75.3088347,ELM ST & OAK ST; CONSHOHOCKEN; 2017-12-10 @ 23:07:38-Station:STA36;,19428.0,Fire: CARBON MONOXIDE DETECTOR,2017-12-10 23:07:38,CONSHOHOCKEN,ELM ST & OAK ST,1
40.121497,-75.3399048,STERIGERE ST & JERVIS ALY;  NORRISTOWN; Station 308A; 2017-05-07 @ 16:34:06;,,EMS: CARBON MONOXIDE DETECTOR,2017-05-07 16:34:06,NORRISTOWN,STERIGERE ST & JERVIS ALY,1
40.1558109,-75.4854115,BLACK ROCK RD & S COLLEGEVILLE RD;  UPPER PROVIDENCE; Station 324; 2020-01-21 @ 11:41:32;,19460.0,EMS: ALTERED MENTAL STATUS,2020-01-21 11:41:32,UPPER PROVIDENCE,BLACK ROCK RD & S COLLEGEVILLE RD,1
40.1577592,-75.3289959,NORTH WALES RD & BALDWIN AVE; EAST NORRITON; 2016-10-04 @ 12:17:14-Station:STA61;,19403.0,Fire: FIRE ALARM,2016-10-04 12:17:14,EAST NORRITON,NORTH WALES RD & BALDWIN AVE,1
40.1492183,-75.3183804,OAK TREE RD & PENN SQUARE RD; EAST NORRITON; 2017-04-22 @ 19:24:16-Station:STA61;,19401.0,Fire: BUILDING FIRE,2017-04-22 19:24:16,EAST NORRITON,OAK TREE RD & PENN SQUARE RD,1
40.2066402,-75.5725374,MAIN ST & PENNHURST RD;  LIMERICK; Station 324A; 2016-09-13 @ 09:40:09;,19468.0,EMS: FALL VICTIM,2016-09-13 09:40:09,LIMERICK,MAIN ST & PENNHURST RD,1
40.1598791,-75.1344614,MARYLAND RD & COMPUTER AVE; UPPER MORELAND; 2019-08-17 @ 09:58:34;,19090.0,Traffic: VEHICLE ACCIDENT -,2019-08-17 09:58:34,UPPER MORELAND,MARYLAND RD & COMPUTER AVE,1
40.2456734,-75.2796667,BROAD ST & E 6TH ST;  LANSDALE; Station 345; 2019-10-14 @ 04:12:39;,19446.0,EMS: FEVER,2019-10-14 04:12:39,LANSDALE,BROAD ST & E 6TH ST,1
40.2603626,-75.3198657,MERCHANT SQUARE PL & MIDDLE LN;  TOWAMENCIN; Station 345B; 2018-03-30 @ 10:51:06;,19446.0,EMS: UNRESPONSIVE SUBJECT,2018-03-30 10:51:06,TOWAMENCIN,MERCHANT SQUARE PL & MIDDLE LN,1
